file_path,language,nosi,dit,cbo,rfc,loc,comparisonsQty,returnQty,wmc,lcom,totalMethods,loopQty,assignmentsQty,maxNestedBlocks,repo_name,repo_url,commit_sha,source_commit_used,commit_message,defect
main/gui/source/window/platform/web.cpp,C++,17,1,11,39,130,33,8,13,5,5,1,13,4,ImHex,https://github.com/WerWolv/ImHex.git,03dd20c263050af20658a794b4afdbfcea2a86f7,712a125be7a42dcf7eb130375b5f29d5f38a0297,web: Fix canvas size issues when zooming page,1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,21,173,334,108,32,72,25,25,2,66,7,ImHex,https://github.com/WerWolv/ImHex.git,712a125be7a42dcf7eb130375b5f29d5f38a0297,49e14e6e7c96408015d3a865f3c1cffa4470a604,fix: listxattrs signature being different between Linux and macOS,1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,21,173,334,108,32,72,25,25,2,66,7,ImHex,https://github.com/WerWolv/ImHex.git,e8a6e102c3436f14a2cd8039fcac6fae001a28ac,e8a6e102c3436f14a2cd8039fcac6fae001a28ac,feat: Add xatts to file info display,0
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,656,1,39,1575,2224,575,94,413,50,52,36,621,8,ImHex,https://github.com/WerWolv/ImHex.git,b2cc09852dd358dd1cc5c0510196b10710f7de44,60627b8325ff0ef1a8ad246e9a34b385d897d9db,fix: Weirdly worded pattern editor help message,1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,656,1,39,1575,2224,575,94,413,50,52,36,621,8,ImHex,https://github.com/WerWolv/ImHex.git,60627b8325ff0ef1a8ad246e9a34b385d897d9db,60627b8325ff0ef1a8ad246e9a34b385d897d9db,impr: Only add pattern editor help text to first opened data source,0
lib/trace/source/exceptions.cpp,C++,0,1,1,6,45,7,2,7,4,4,0,7,3,ImHex,https://github.com/WerWolv/ImHex.git,25e7ce5750e97dc182df11e5590b00bfde433972,3b602eaaeee3d078ae8de321bee65f32f258aed3,impr: Disable exception wrapping as it causes a lot of slowdowns  (cherry picked from commit 8fc2d6b225125382129dc197ff3786238f832f5d),1
plugins/ui/source/ui/visualizer_drawer.cpp,C++,10,1,3,22,39,12,0,7,1,1,0,10,6,ImHex,https://github.com/WerWolv/ImHex.git,3b602eaaeee3d078ae8de321bee65f32f258aed3,954bee635ee863a8ecbe8fdbd221f02923589310,fix: Error message rendering of visualizers  (cherry picked from commit 051cdfa305290eca7f990f9b6ca81a50b20f31ec),1
plugins/builtin/source/content/text_highlighting/pattern_language.cpp,C++,65,1,11,543,1936,604,123,516,86,86,91,523,10,ImHex,https://github.com/WerWolv/ImHex.git,954bee635ee863a8ecbe8fdbd221f02923589310,3d797b3c26008272ca4e70776edc6217ba58613d,"fix: Text highlighter crash (#2595)  The assumption that the number of lines of colors will be equal to the number of lines in the input signal is incorrect. As issue #2594 shows, erroneous input can cause the lexer to end processing the input file prematurely thus being unable to create tokens past the line where the error occurred which in turn implies that no colors can be found beyond those lines.  To fix the crash (the underlying problem is user caused and can't be fixed) is to use the size of the vectors containing the first token index of each line since that size must be equal to the number of lines stored in token sequence.  Fixes #2594  (cherry picked from commit 5756105347539b1021d6b1d04df3a88fe5003b0d)",1
plugins/visualizers/source/content/pl_visualizers/sound.cpp,C++,26,1,9,45,117,40,2,17,1,1,1,40,6,ImHex,https://github.com/WerWolv/ImHex.git,3d797b3c26008272ca4e70776edc6217ba58613d,dfd83913821f1031276ba2283a966bd3005b7ecd,fix: Division by zero in sound visualizer. (#2593)  Can happen if input is less than 2400*channels number of points. The fix is detecting it and throwing an error.  (cherry picked from commit ed583d8bd14494118e7b795f760ae9140763805b),1
plugins/ui/source/ui/hex_editor.cpp,C++,305,2,11,627,1074,399,29,201,25,27,16,269,13,ImHex,https://github.com/WerWolv/ImHex.git,dfd83913821f1031276ba2283a966bd3005b7ecd,5e09f4ec238d601aeb05c5b52a533bb0a212a689,fix: Goto setting hex editor scroll position to imprecise value for large addresses  #2599  (cherry picked from commit 731cf10207c3534dacaf1ede51676e1508e4ddc4),1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,20,159,312,102,32,69,25,25,1,56,7,ImHex,https://github.com/WerWolv/ImHex.git,1537e98d80d41020a58b8574b76abf47aca77efb,35e8c73f7cff221e3e105cecb6ddaae040226a3b,fix: Another use of ssize_t  (cherry picked from commit 5b9b5d4f1f426efd37399d4c40c4111cadf24534),1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,20,158,311,102,32,69,25,25,1,56,7,ImHex,https://github.com/WerWolv/ImHex.git,0c48aef5ee4a0cb0a9bbf6e7e51e91cf255446de,4a7544b9e7e90647d10210ab12df8a98653918d4,"fix: Build on MSVC, properly handle empty files  (cherry picked from commit 54d9f8ec5c38913ad470a7e5ed54a0a00ff119da)",1
plugins/ui/source/ui/text_editor/support.cpp,C++,113,1,3,305,896,245,116,214,71,71,20,256,6,ImHex,https://github.com/WerWolv/ImHex.git,87ebcff525a540cc4fffc5f030878b7b8d98f40f,f0f6a22391672d3a1c0a97281b008acbc2e1d7dd,fix: Unable to delete empty lines in text editor (#2588)  fixes for issue #2587  (cherry picked from commit b835c48a0c07c426c955552edac35520d1398e8c),1
lib/trace/source/exceptions.cpp,C++,0,1,1,6,45,7,2,7,4,4,0,7,3,ImHex,https://github.com/WerWolv/ImHex.git,8fc2d6b225125382129dc197ff3786238f832f5d,051cdfa305290eca7f990f9b6ca81a50b20f31ec,impr: Disable exception wrapping as it causes a lot of slowdowns,1
plugins/ui/source/ui/visualizer_drawer.cpp,C++,10,1,3,22,39,12,0,7,1,1,0,10,6,ImHex,https://github.com/WerWolv/ImHex.git,051cdfa305290eca7f990f9b6ca81a50b20f31ec,bfa807ca8b0c6153436f3606690a769bbf51fc1b,fix: Error message rendering of visualizers,1
plugins/builtin/include/content/views/view_data_inspector.hpp,C++,1,2,7,1,62,28,1,0,0,0,0,11,3,ImHex,https://github.com/WerWolv/ImHex.git,bfa807ca8b0c6153436f3606690a769bbf51fc1b,bfa807ca8b0c6153436f3606690a769bbf51fc1b,feat: Add data inspector option to reverse bit order,0
plugins/builtin/source/content/views/view_data_inspector.cpp,C++,148,1,19,287,475,135,12,79,16,16,8,93,7,ImHex,https://github.com/WerWolv/ImHex.git,bfa807ca8b0c6153436f3606690a769bbf51fc1b,bfa807ca8b0c6153436f3606690a769bbf51fc1b,feat: Add data inspector option to reverse bit order,0
lib/libimhex/source/helpers/utils.cpp,C++,2,1,31,191,827,267,120,146,43,43,24,184,8,ImHex,https://github.com/WerWolv/ImHex.git,598914a67a9b53ba82e72c60921940974fc6cc44,3274649b77cd56dd7b6618fe0f1807aa19fc2f30,fix: Windows notifications filling up tray area,1
lib/libimhex/include/hex/api/imhex_api/system.hpp,C++,0,1,8,0,121,34,34,0,0,0,0,4,4,ImHex,https://github.com/WerWolv/ImHex.git,3274649b77cd56dd7b6618fe0f1807aa19fc2f30,5756105347539b1021d6b1d04df3a88fe5003b0d,fix: Task finished notification showing up regardless of focus state on Windows,1
lib/libimhex/source/api/imhex_api.cpp,C++,74,1,37,245,940,341,132,190,126,126,5,115,6,ImHex,https://github.com/WerWolv/ImHex.git,3274649b77cd56dd7b6618fe0f1807aa19fc2f30,5756105347539b1021d6b1d04df3a88fe5003b0d,fix: Task finished notification showing up regardless of focus state on Windows,1
main/gui/source/window/window.cpp,C++,258,1,43,433,989,295,22,152,21,21,18,237,8,ImHex,https://github.com/WerWolv/ImHex.git,3274649b77cd56dd7b6618fe0f1807aa19fc2f30,5756105347539b1021d6b1d04df3a88fe5003b0d,fix: Task finished notification showing up regardless of focus state on Windows,1
plugins/builtin/source/content/events.cpp,C++,110,1,30,186,353,137,13,71,9,9,11,43,8,ImHex,https://github.com/WerWolv/ImHex.git,3274649b77cd56dd7b6618fe0f1807aa19fc2f30,5756105347539b1021d6b1d04df3a88fe5003b0d,fix: Task finished notification showing up regardless of focus state on Windows,1
plugins/builtin/source/content/text_highlighting/pattern_language.cpp,C++,95,1,12,667,2142,673,161,545,110,110,96,538,10,ImHex,https://github.com/WerWolv/ImHex.git,5756105347539b1021d6b1d04df3a88fe5003b0d,ed583d8bd14494118e7b795f760ae9140763805b,"fix: Text highlighter crash (#2595)  The assumption that the number of lines of colors will be equal to the number of lines in the input signal is incorrect. As issue #2594 shows, erroneous input can cause the lexer to end processing the input file prematurely thus being unable to create tokens past the line where the error occurred which in turn implies that no colors can be found beyond those lines.  To fix the crash (the underlying problem is user caused and can't be fixed) is to use the size of the vectors containing the first token index of each line since that size must be equal to the number of lines stored in token sequence.  Fixes #2594",1
plugins/visualizers/source/content/pl_visualizers/sound.cpp,C++,26,1,9,45,117,40,2,17,1,1,1,40,6,ImHex,https://github.com/WerWolv/ImHex.git,ed583d8bd14494118e7b795f760ae9140763805b,731cf10207c3534dacaf1ede51676e1508e4ddc4,fix: Division by zero in sound visualizer. (#2593)  Can happen if input is less than 2400*channels number of points. The fix is detecting it and throwing an error.,1
plugins/ui/source/ui/hex_editor.cpp,C++,305,2,11,627,1074,399,29,201,25,27,16,284,13,ImHex,https://github.com/WerWolv/ImHex.git,731cf10207c3534dacaf1ede51676e1508e4ddc4,cb898ce8cfbaeba6a7aba2feff8d1e626b0b317c,fix: Goto setting hex editor scroll position to imprecise value for large addresses  #2599,1
plugins/builtin/source/content/window_decoration.cpp,C++,243,1,24,337,614,123,13,128,21,21,13,113,8,ImHex,https://github.com/WerWolv/ImHex.git,a628784c6d746ee649acbccf72c59aab66bbc108,fd8b70fb122fc8b26146b8e2c2a04b3b80ddf187,fix: Empty entry showing up in main menu bar,1
lib/libimhex/include/hex/api/content_registry/settings.hpp,C++,0,2,10,31,300,115,25,34,0,26,0,27,6,ImHex,https://github.com/WerWolv/ImHex.git,fd8b70fb122fc8b26146b8e2c2a04b3b80ddf187,3dad5a43a13b64af34e3a78e081ed336c0640db2,fix: Settings not always applying correctly,1
main/gui/source/init/splash_window.cpp,C++,38,1,22,166,434,114,17,52,14,14,7,106,8,ImHex,https://github.com/WerWolv/ImHex.git,89dea86b3b9a2e998d85ca44cf58a25d413f07b3,42da24e31dd1e375f6765350b87ca8db2317b8b9,web: Fix canvas being too big,1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,20,165,317,105,32,69,25,25,1,64,7,ImHex,https://github.com/WerWolv/ImHex.git,5b9b5d4f1f426efd37399d4c40c4111cadf24534,5332a26294c24400e974a295fe99869b82da15e2,fix: Another use of ssize_t,1
plugins/builtin/source/content/providers/file_provider.cpp,C++,43,1,20,164,316,105,32,69,25,25,1,64,7,ImHex,https://github.com/WerWolv/ImHex.git,54d9f8ec5c38913ad470a7e5ed54a0a00ff119da,73a17308ccaebc278749c2f1455e75f116a7e34e,"fix: Build on MSVC, properly handle empty files",1
plugins/ui/source/ui/text_editor/support.cpp,C++,113,1,3,303,901,247,118,216,71,71,20,257,6,ImHex,https://github.com/WerWolv/ImHex.git,b835c48a0c07c426c955552edac35520d1398e8c,40b604c6e4b9cf4e9c355b4fdcf25e8cf7ebc77d,fix: Unable to delete empty lines in text editor (#2588)  fixes for issue #2587,1
lib/libimhex/source/api/shortcut_manager.cpp,C++,28,1,8,104,400,98,31,71,27,27,7,185,5,ImHex,https://github.com/WerWolv/ImHex.git,40b604c6e4b9cf4e9c355b4fdcf25e8cf7ebc77d,1fd3580f97a3087ca0e457bec2371a784b0f444d,fix: ImGui-internal shortcuts not working correctly with native macOS menu bar enabled  (cherry picked from commit f0f6a22391672d3a1c0a97281b008acbc2e1d7dd),1
plugins/builtin/source/content/window_decoration.cpp,C++,242,1,24,335,611,123,13,127,21,21,13,111,8,ImHex,https://github.com/WerWolv/ImHex.git,40b604c6e4b9cf4e9c355b4fdcf25e8cf7ebc77d,1fd3580f97a3087ca0e457bec2371a784b0f444d,fix: ImGui-internal shortcuts not working correctly with native macOS menu bar enabled  (cherry picked from commit f0f6a22391672d3a1c0a97281b008acbc2e1d7dd),1
lib/libimhex/source/api/shortcut_manager.cpp,C++,28,1,8,104,400,98,31,71,27,27,7,169,5,ImHex,https://github.com/WerWolv/ImHex.git,f0f6a22391672d3a1c0a97281b008acbc2e1d7dd,f76ea2a677a76829440152c8851b8279b48a4c24,fix: ImGui-internal shortcuts not working correctly with native macOS menu bar enabled,1
plugins/builtin/source/content/window_decoration.cpp,C++,246,1,23,341,618,121,13,126,21,21,13,115,8,ImHex,https://github.com/WerWolv/ImHex.git,f0f6a22391672d3a1c0a97281b008acbc2e1d7dd,f76ea2a677a76829440152c8851b8279b48a4c24,fix: ImGui-internal shortcuts not working correctly with native macOS menu bar enabled,1
main/forwarder/source/main.cpp,C++,0,1,4,27,80,17,5,12,3,3,1,14,4,ImHex,https://github.com/WerWolv/ImHex.git,7a8c57a9a00b69b2421f999eacd4741c0364c207,831f7e75ced1317eb53c95f89d36da9e1d62bb04,fix: Exit code getting in forwarder not working  (cherry picked from commit 8b53b36b20aecd419de57e0edc9dc9c116cc0399),1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,644,1,39,1513,2145,553,86,400,47,49,33,599,8,ImHex,https://github.com/WerWolv/ImHex.git,a20f165421de7c50f301a9811f5ae5887d7879e4,5fa5bef4676315e1946f7368f68a46b3dd2b9909,fix: Race condition causing old patterns to stick around in the pattern drawer  (cherry picked from commit da6e7240d604d83fbd068c88cf789bacb736ee7f),1
main/gui/include/crash_handlers.hpp,C++,0,1,0,0,4,0,0,0,0,0,0,0,1,ImHex,https://github.com/WerWolv/ImHex.git,2e0cbd72854cf2343c5bcd36d9c5e44da88a433c,bcfc9249d5819f722dca4761e2c6f922f019c223,impr: Don't show crash popup when sending ^C to command line  (cherry picked from commit d6d70ca076e7843dadb8a5e31d734bd2fea565b8),1
main/gui/source/crash_handlers.cpp,C++,11,1,19,58,189,46,3,22,7,7,4,15,8,ImHex,https://github.com/WerWolv/ImHex.git,2e0cbd72854cf2343c5bcd36d9c5e44da88a433c,bcfc9249d5819f722dca4761e2c6f922f019c223,impr: Don't show crash popup when sending ^C to command line  (cherry picked from commit d6d70ca076e7843dadb8a5e31d734bd2fea565b8),1
main/gui/source/main.cpp,C++,10,1,11,23,36,23,2,3,1,1,0,1,3,ImHex,https://github.com/WerWolv/ImHex.git,2e0cbd72854cf2343c5bcd36d9c5e44da88a433c,bcfc9249d5819f722dca4761e2c6f922f019c223,impr: Don't show crash popup when sending ^C to command line  (cherry picked from commit d6d70ca076e7843dadb8a5e31d734bd2fea565b8),1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,644,1,39,1510,2143,553,85,399,47,49,33,599,8,ImHex,https://github.com/WerWolv/ImHex.git,c74c123e44a53f9bff1c211c781fbcf52fd21ceb,38a59aff20e92057edaa77a4fba0031dc5d3a6ae,fix: Pattern Editor content getting reset to default comment when opening new data source  (cherry picked from commit 6d976fb7858cdeaeba6b2f1ce699309fe70e5c56),1
lib/libimhex/include/hex/helpers/auto_reset.hpp,C++,0,2,1,9,78,8,9,2,0,2,0,17,5,ImHex,https://github.com/WerWolv/ImHex.git,38a59aff20e92057edaa77a4fba0031dc5d3a6ae,214c00ace97ccc7683e16ffce5ece99c7f772c8e,fix: Various warnings related to AutoReset variables  (cherry picked from commit 1dba144fca59046b832e5e43eeb9e21ed9c0caa9),1
plugins/ui/source/ui/pattern_drawer.cpp,C++,413,1,32,779,1234,379,58,276,78,78,20,185,10,ImHex,https://github.com/WerWolv/ImHex.git,214c00ace97ccc7683e16ffce5ece99c7f772c8e,0b5ab0bb1ec18420f3fe7c271c63426b2a9a25b3,fix: Pattern children not getting sorted properly  (cherry picked from commit ebc1b531ff5bd7de08cd6df35d2a48d439142509),1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,644,1,39,1506,2139,545,85,397,47,49,33,599,8,ImHex,https://github.com/WerWolv/ImHex.git,0b5ab0bb1ec18420f3fe7c271c63426b2a9a25b3,49abdf1b10e704dcb7eec185c4c209b8a701b5d1,fix: Hidden patterns getting used for pattern parent highlighting  (cherry picked from commit 5ecf1226866588ef92ccc263f7d48aa62a841ca9),1
plugins/builtin/include/content/views/view_theme_manager.hpp,C++,0,2,2,0,19,10,2,0,0,0,0,1,3,ImHex,https://github.com/WerWolv/ImHex.git,49abdf1b10e704dcb7eec185c4c209b8a701b5d1,c51f68d0fb51f506073941a282d9735988b7a09a,fix: Theme view not being scrollable anymore  (cherry picked from commit 86c555d053398eecd13a1768fe4df1014c5f4b6b),1
plugins/builtin/source/content/providers/file_provider.cpp,C++,42,1,20,148,292,99,31,63,24,24,0,51,6,ImHex,https://github.com/WerWolv/ImHex.git,c51f68d0fb51f506073941a282d9735988b7a09a,b55e71e0a6a6c6ac4cba337a6fde716c749bee0e,fix: File provider not erroring out correctly when selecting a folder to open  (cherry picked from commit 8e7bd4b98a5f48df053a866c48ab2cbaf12ca931),1
lib/libimhex/include/hex/helpers/utils.hpp,C++,0,1,21,60,289,281,36,29,3,3,12,60,5,ImHex,https://github.com/WerWolv/ImHex.git,b55e71e0a6a6c6ac4cba337a6fde716c749bee0e,f2e7d25429fb6d8fdf7b15bdd765771e7945b453,fix: Make sure updater properly exists after launching update process  (cherry picked from commit e28f3b75a42c9b9617316dcea5c67f3c2df0ee29),1
lib/libimhex/source/helpers/utils.cpp,C++,2,1,28,186,793,260,120,144,42,42,24,176,8,ImHex,https://github.com/WerWolv/ImHex.git,b55e71e0a6a6c6ac4cba337a6fde716c749bee0e,f2e7d25429fb6d8fdf7b15bdd765771e7945b453,fix: Make sure updater properly exists after launching update process  (cherry picked from commit e28f3b75a42c9b9617316dcea5c67f3c2df0ee29),1
main/updater/source/main.cpp,C++,3,1,13,115,240,61,37,53,13,13,5,55,5,ImHex,https://github.com/WerWolv/ImHex.git,b55e71e0a6a6c6ac4cba337a6fde716c749bee0e,f2e7d25429fb6d8fdf7b15bdd765771e7945b453,fix: Make sure updater properly exists after launching update process  (cherry picked from commit e28f3b75a42c9b9617316dcea5c67f3c2df0ee29),1
plugins/builtin/include/content/views/view_pattern_editor.hpp,C++,1,2,9,4,188,135,9,9,3,8,0,36,4,ImHex,https://github.com/WerWolv/ImHex.git,f2e7d25429fb6d8fdf7b15bdd765771e7945b453,0a194d5893e266a65a6860d93d4765c7c3fa97c0,fix: Use of non-atomic variables  (cherry picked from commit bff78704ccc7ec8c4e0fc33427ce1024ecc82bb6),1
main/forwarder/source/main.cpp,C++,0,1,4,26,75,15,4,11,3,3,1,13,4,ImHex,https://github.com/WerWolv/ImHex.git,246ad5d80dcd14385e1cfd3cabbe7ec529b90de5,34bc55a6489b47cd0b1536ccda2d1c34aa1615ba,fix: Forwarder not correctly returning return code on Windows  (cherry picked from commit 4e628826c3a92bfd59d3fbcec580d87745f7f4a4),1
lib/libimhex/include/hex/helpers/utils.hpp,C++,0,1,21,60,289,281,36,29,3,3,12,60,5,ImHex,https://github.com/WerWolv/ImHex.git,e28f3b75a42c9b9617316dcea5c67f3c2df0ee29,53153ca3e0cbd8932951dc1797661074492545ca,fix: Make sure updater properly exists after launching update process,1
lib/libimhex/source/helpers/utils.cpp,C++,2,1,29,185,794,261,120,144,42,42,24,176,8,ImHex,https://github.com/WerWolv/ImHex.git,e28f3b75a42c9b9617316dcea5c67f3c2df0ee29,53153ca3e0cbd8932951dc1797661074492545ca,fix: Make sure updater properly exists after launching update process,1
main/updater/source/main.cpp,C++,3,1,13,115,240,61,37,53,13,13,5,55,5,ImHex,https://github.com/WerWolv/ImHex.git,e28f3b75a42c9b9617316dcea5c67f3c2df0ee29,53153ca3e0cbd8932951dc1797661074492545ca,fix: Make sure updater properly exists after launching update process,1
plugins/builtin/include/content/views/view_pattern_editor.hpp,C++,0,2,9,2,186,153,8,16,11,16,0,44,4,ImHex,https://github.com/WerWolv/ImHex.git,53153ca3e0cbd8932951dc1797661074492545ca,a496b14a0f74144e5d75f66856c3c0e947984219,fix: Merge messup,1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,648,1,37,1532,2174,564,89,408,50,52,33,603,8,ImHex,https://github.com/WerWolv/ImHex.git,53153ca3e0cbd8932951dc1797661074492545ca,a496b14a0f74144e5d75f66856c3c0e947984219,fix: Merge messup,1
plugins/builtin/source/content/events.cpp,C++,110,1,30,186,353,137,13,71,9,9,11,43,8,ImHex,https://github.com/WerWolv/ImHex.git,a496b14a0f74144e5d75f66856c3c0e947984219,a496b14a0f74144e5d75f66856c3c0e947984219,impr: Add setting for task-finish notifications,0
plugins/builtin/source/content/settings_entries.cpp,C++,150,2,26,349,798,335,41,121,0,9,28,139,11,ImHex,https://github.com/WerWolv/ImHex.git,a496b14a0f74144e5d75f66856c3c0e947984219,a496b14a0f74144e5d75f66856c3c0e947984219,impr: Add setting for task-finish notifications,0
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,647,1,37,1530,2173,564,89,408,50,52,33,603,8,ImHex,https://github.com/WerWolv/ImHex.git,da6e7240d604d83fbd068c88cf789bacb736ee7f,89981c6994e88906f391f52b11428fa37faf0a1b,fix: Race condition causing old patterns to stick around in the pattern drawer,1
lib/libimhex/include/hex/api/content_registry/settings.hpp,C++,0,2,10,27,299,111,25,33,0,25,0,27,6,ImHex,https://github.com/WerWolv/ImHex.git,6165f891cae498a19e5125819a397bdf0eb2484b,7df4b1157cda0daae5e1fb7a5650497598797467,fix: Get rid of std::common_type in settings API,1
plugins/builtin/include/content/text_highlighting/pattern_language.hpp,C++,0,1,5,9,327,167,29,31,16,19,0,65,5,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/builtin/include/content/views/view_pattern_editor.hpp,C++,1,2,10,4,190,149,9,9,3,8,0,37,4,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/builtin/source/content/text_highlighting/pattern_language.cpp,C++,65,1,12,560,1935,603,120,515,86,86,91,517,10,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,652,1,41,1553,2199,568,89,404,47,49,36,622,8,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/ui/include/ui/text_editor.hpp,C++,4,2,11,26,594,86,37,55,16,53,0,144,5,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/ui/source/ui/text_editor/highlighter.cpp,C++,18,1,4,187,1028,198,43,181,26,26,36,275,12,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
plugins/ui/source/ui/text_editor/support.cpp,C++,113,1,3,301,882,245,112,213,71,71,20,250,6,ImHex,https://github.com/WerWolv/ImHex.git,64cbd5fc8d142ac8fc166a79bc5ac9bbac7fb60b,ba7e789a80713dbb5caa536fbe521b752e808158,Make the syntax highlighter more thread safety aware (#2585)  By creating copies of the required inputs on the main thread just before the task is spawned. A;so if task is still running when new data can be copied then the task is interrupted thus avoiding concurrency without mutexes. Atomics are used to signal state information used to determine what and when to spawn.  Also includes update to pattern editor library and some fixes to syntax highlighting error when custom types defined inside namespaces were used inside the namespaces without the full qualified name and other small changes mostly to improve the current style.,1
lib/libimhex/source/mcp/client.cpp,C++,2,1,12,15,36,31,2,5,1,1,1,1,5,ImHex,https://github.com/WerWolv/ImHex.git,ba7e789a80713dbb5caa536fbe521b752e808158,ba7e789a80713dbb5caa536fbe521b752e808158,feat: Add support for executing patterns using MCP,0
plugins/builtin/source/content/mcp_tools.cpp,C++,11,1,7,57,84,51,4,5,1,1,2,30,5,ImHex,https://github.com/WerWolv/ImHex.git,ba7e789a80713dbb5caa536fbe521b752e808158,ba7e789a80713dbb5caa536fbe521b752e808158,feat: Add support for executing patterns using MCP,0
plugins/builtin/source/content/views/view_pattern_editor.cpp,C++,652,1,41,1553,2199,568,89,404,47,49,36,622,8,ImHex,https://github.com/WerWolv/ImHex.git,ba7e789a80713dbb5caa536fbe521b752e808158,ba7e789a80713dbb5caa536fbe521b752e808158,feat: Add support for executing patterns using MCP,0
main/gui/include/crash_handlers.hpp,C++,0,1,0,0,4,0,0,0,0,0,0,0,1,ImHex,https://github.com/WerWolv/ImHex.git,d6d70ca076e7843dadb8a5e31d734bd2fea565b8,88c37bb7d9034e4f0cd91627bc33dc757a1930dd,impr: Don't show crash popup when sending ^C to command line,1
main/gui/source/crash_handlers.cpp,C++,11,1,19,58,189,46,3,22,7,7,4,15,8,ImHex,https://github.com/WerWolv/ImHex.git,d6d70ca076e7843dadb8a5e31d734bd2fea565b8,88c37bb7d9034e4f0cd91627bc33dc757a1930dd,impr: Don't show crash popup when sending ^C to command line,1
main/gui/source/main.cpp,C++,10,1,11,24,36,22,2,3,1,1,0,1,3,ImHex,https://github.com/WerWolv/ImHex.git,d6d70ca076e7843dadb8a5e31d734bd2fea565b8,88c37bb7d9034e4f0cd91627bc33dc757a1930dd,impr: Don't show crash popup when sending ^C to command line,1
